trip_id,bike_id,start_time,duration_min,start_station,end_station,user_type
16841,1252,2025-01-12 16:40:00,40,B,B,Subscriber
16842,1384,2025-01-12 16:41:00,20,D,D,Subscriber
16843,1059,2025-01-12 16:42:00,30,A,B,Customer
16844,1106,2025-01-12 16:43:00,49,A,D,Customer
16845,1219,2025-01-12 16:44:00,48,A,B,Subscriber
16846,1440,2025-01-12 16:45:00,8,D,C,Customer
16847,1770,2025-01-12 16:46:00,16,E,C,Customer
16848,1882,2025-01-12 16:47:00,21,A,C,Subscriber
16849,1657,2025-01-12 16:48:00,45,D,B,Subscriber
16850,1563,2025-01-12 16:49:00,48,D,A,Customer
16851,1571,2025-01-12 16:50:00,30,E,E,Subscriber
16852,1545,2025-01-12 16:51:00,35,B,A,Subscriber
16853,1095,2025-01-12 16:52:00,19,B,E,Subscriber
16854,1988,2025-01-12 16:53:00,56,D,D,Subscriber
16855,1088,2025-01-12 16:54:00,38,B,C,Customer
16856,1827,2025-01-12 16:55:00,33,C,C,Customer
16857,1921,2025-01-12 16:56:00,13,E,E,Customer
16858,1230,2025-01-12 16:57:00,18,D,C,Customer
16859,1967,2025-01-12 16:58:00,40,B,A,Subscriber
16860,1274,2025-01-12 16:59:00,8,B,B,Subscriber
16861,1245,2025-01-12 17:00:00,42,E,C,Subscriber
16862,1110,2025-01-12 17:01:00,41,A,C,Subscriber
16863,1233,2025-01-12 17:02:00,28,B,D,Customer
16864,1277,2025-01-12 17:03:00,21,E,B,Subscriber
16865,1476,2025-01-12 17:04:00,17,A,E,Customer
16866,1416,2025-01-12 17:05:00,24,D,B,Customer
16867,1677,2025-01-12 17:06:00,21,A,B,Subscriber
16868,1127,2025-01-12 17:07:00,55,B,E,Subscriber
16869,1236,2025-01-12 17:08:00,31,D,B,Subscriber
16870,1802,2025-01-12 17:09:00,59,D,D,Subscriber
16871,1618,2025-01-12 17:10:00,37,A,A,Subscriber
16872,1127,2025-01-12 17:11:00,25,D,B,Subscriber
16873,1706,2025-01-12 17:12:00,21,A,A,Customer
16874,1850,2025-01-12 17:13:00,26,A,D,Subscriber
16875,1393,2025-01-12 17:14:00,29,A,D,Customer
16876,1474,2025-01-12 17:15:00,7,E,B,Customer
16877,1654,2025-01-12 17:16:00,31,B,C,Customer
16878,1394,2025-01-12 17:17:00,31,D,B,Customer
16879,1110,2025-01-12 17:18:00,50,C,A,Customer
16880,1089,2025-01-12 17:19:00,16,B,D,Subscriber
16881,1762,2025-01-12 17:20:00,19,C,A,Subscriber
16882,1279,2025-01-12 17:21:00,42,A,A,Subscriber
16883,1332,2025-01-12 17:22:00,24,D,E,Customer
16884,1223,2025-01-12 17:23:00,26,B,D,Customer
16885,1100,2025-01-12 17:24:00,6,C,D,Customer
16886,1131,2025-01-12 17:25:00,8,C,A,Subscriber
16887,1012,2025-01-12 17:26:00,49,C,D,Subscriber
16888,1456,2025-01-12 17:27:00,17,B,B,Subscriber
16889,1440,2025-01-12 17:28:00,59,E,E,Subscriber
16890,1097,2025-01-12 17:29:00,36,A,B,Subscriber
16891,1119,2025-01-12 17:30:00,26,D,C,Subscriber
16892,1292,2025-01-12 17:31:00,29,C,C,Subscriber
16893,1815,2025-01-12 17:32:00,31,B,A,Subscriber
16894,1710,2025-01-12 17:33:00,59,C,C,Subscriber
16895,1000,2025-01-12 17:34:00,21,B,B,Subscriber
16896,1571,2025-01-12 17:35:00,10,E,C,Customer
16897,1249,2025-01-12 17:36:00,47,C,A,Customer
16898,1651,2025-01-12 17:37:00,55,C,D,Customer
16899,1148,2025-01-12 17:38:00,20,D,E,Subscriber
16900,1394,2025-01-12 17:39:00,12,B,A,Subscriber
16901,1043,2025-01-12 17:40:00,37,B,A,Subscriber
16902,1882,2025-01-12 17:41:00,14,E,A,Subscriber
16903,1697,2025-01-12 17:42:00,38,C,B,Customer
16904,1619,2025-01-12 17:43:00,23,D,D,Subscriber
16905,1043,2025-01-12 17:44:00,18,A,A,Subscriber
16906,1077,2025-01-12 17:45:00,7,D,D,Customer
16907,1225,2025-01-12 17:46:00,59,D,A,Customer
16908,1161,2025-01-12 17:47:00,45,D,B,Subscriber
16909,1792,2025-01-12 17:48:00,27,D,A,Subscriber
16910,1252,2025-01-12 17:49:00,44,C,C,Customer
16911,1131,2025-01-12 17:50:00,15,D,B,Customer
16912,1447,2025-01-12 17:51:00,51,B,A,Customer
16913,1883,2025-01-12 17:52:00,10,B,A,Customer
16914,1886,2025-01-12 17:53:00,38,D,A,Subscriber
16915,1473,2025-01-12 17:54:00,5,B,C,Subscriber
16916,1655,2025-01-12 17:55:00,39,C,C,Subscriber
16917,1777,2025-01-12 17:56:00,29,A,A,Customer
16918,1108,2025-01-12 17:57:00,33,D,C,Subscriber
16919,1705,2025-01-12 17:58:00,27,B,A,Subscriber
16920,1034,2025-01-12 17:59:00,22,B,C,Customer
16921,1466,2025-01-12 18:00:00,18,C,D,Subscriber
16922,1901,2025-01-12 18:01:00,21,C,A,Customer
16923,1274,2025-01-12 18:02:00,6,A,A,Customer
16924,1186,2025-01-12 18:03:00,35,E,E,Subscriber
16925,1948,2025-01-12 18:04:00,23,E,E,Subscriber
16926,1242,2025-01-12 18:05:00,36,E,B,Subscriber
16927,1263,2025-01-12 18:06:00,58,A,D,Customer
16928,1973,2025-01-12 18:07:00,32,D,D,Customer
16929,1521,2025-01-12 18:08:00,45,E,B,Customer
16930,1962,2025-01-12 18:09:00,12,E,E,Subscriber
16931,1677,2025-01-12 18:10:00,46,B,B,Customer
16932,1540,2025-01-12 18:11:00,45,B,E,Customer
16933,1782,2025-01-12 18:12:00,44,D,A,Customer
16934,1086,2025-01-12 18:13:00,43,C,B,Subscriber
16935,1534,2025-01-12 18:14:00,26,A,C,Customer
16936,1209,2025-01-12 18:15:00,28,E,E,Customer
16937,1045,2025-01-12 18:16:00,42,A,A,Customer
16938,1466,2025-01-12 18:17:00,6,B,C,Subscriber
16939,1539,2025-01-12 18:18:00,45,A,C,Subscriber
16940,1025,2025-01-12 18:19:00,45,B,D,Subscriber
16941,1265,2025-01-12 18:20:00,23,A,E,Customer
16942,1174,2025-01-12 18:21:00,45,B,A,Subscriber
16943,1515,2025-01-12 18:22:00,6,A,E,Subscriber
16944,1310,2025-01-12 18:23:00,32,E,A,Subscriber
16945,1321,2025-01-12 18:24:00,36,E,E,Customer
16946,1578,2025-01-12 18:25:00,23,D,C,Subscriber
16947,1134,2025-01-12 18:26:00,20,A,D,Subscriber
16948,1054,2025-01-12 18:27:00,34,C,B,Customer
16949,1975,2025-01-12 18:28:00,26,D,E,Customer
16950,1542,2025-01-12 18:29:00,18,A,C,Subscriber
16951,1585,2025-01-12 18:30:00,56,C,B,Customer
16952,1530,2025-01-12 18:31:00,5,E,B,Customer
16953,1155,2025-01-12 18:32:00,49,E,B,Customer
16954,1848,2025-01-12 18:33:00,58,E,C,Customer
16955,1667,2025-01-12 18:34:00,6,C,A,Subscriber
16956,1146,2025-01-12 18:35:00,26,B,B,Customer
16957,1484,2025-01-12 18:36:00,50,A,D,Subscriber
16958,1598,2025-01-12 18:37:00,37,D,A,Subscriber
16959,1019,2025-01-12 18:38:00,19,D,C,Customer
16960,1268,2025-01-12 18:39:00,54,E,B,Subscriber
16961,1332,2025-01-12 18:40:00,45,B,C,Customer
16962,1554,2025-01-12 18:41:00,26,A,C,Subscriber
16963,1906,2025-01-12 18:42:00,44,A,B,Customer
16964,1943,2025-01-12 18:43:00,43,D,C,Customer
16965,1910,2025-01-12 18:44:00,45,D,D,Subscriber
16966,1400,2025-01-12 18:45:00,45,D,D,Customer
16967,1949,2025-01-12 18:46:00,15,A,E,Customer
16968,1305,2025-01-12 18:47:00,8,D,B,Subscriber
16969,1027,2025-01-12 18:48:00,11,A,B,Customer
16970,1466,2025-01-12 18:49:00,25,E,B,Customer
16971,1259,2025-01-12 18:50:00,11,B,E,Customer
16972,1533,2025-01-12 18:51:00,8,D,D,Subscriber
16973,1981,2025-01-12 18:52:00,16,A,D,Subscriber
16974,1886,2025-01-12 18:53:00,31,E,B,Customer
16975,1100,2025-01-12 18:54:00,21,C,C,Customer
16976,1550,2025-01-12 18:55:00,24,E,A,Customer
16977,1801,2025-01-12 18:56:00,35,B,A,Subscriber
16978,1352,2025-01-12 18:57:00,30,E,B,Subscriber
16979,1299,2025-01-12 18:58:00,35,D,B,Customer
16980,1681,2025-01-12 18:59:00,39,D,D,Subscriber
16981,1295,2025-01-12 19:00:00,13,C,D,Subscriber
16982,1352,2025-01-12 19:01:00,9,A,C,Subscriber
16983,1907,2025-01-12 19:02:00,56,E,D,Customer
16984,1129,2025-01-12 19:03:00,52,C,A,Subscriber
16985,1155,2025-01-12 19:04:00,12,D,A,Subscriber
16986,1073,2025-01-12 19:05:00,25,A,D,Customer
16987,1341,2025-01-12 19:06:00,20,A,A,Customer
16988,1464,2025-01-12 19:07:00,55,B,A,Customer
16989,1089,2025-01-12 19:08:00,20,D,A,Customer
16990,1578,2025-01-12 19:09:00,22,A,A,Customer
16991,1454,2025-01-12 19:10:00,51,B,E,Subscriber
16992,1747,2025-01-12 19:11:00,32,B,B,Subscriber
16993,1711,2025-01-12 19:12:00,22,D,C,Subscriber
16994,1979,2025-01-12 19:13:00,18,A,E,Customer
16995,1331,2025-01-12 19:14:00,52,A,C,Subscriber
16996,1738,2025-01-12 19:15:00,41,E,E,Customer
16997,1976,2025-01-12 19:16:00,44,A,E,Customer
16998,1347,2025-01-12 19:17:00,20,B,C,Subscriber
16999,1232,2025-01-12 19:18:00,25,C,B,Customer
17000,1777,2025-01-12 19:19:00,5,D,D,Subscriber
17001,1597,2025-01-12 19:20:00,15,C,E,Subscriber
17002,1101,2025-01-12 19:21:00,15,A,B,Subscriber
17003,1952,2025-01-12 19:22:00,6,B,D,Subscriber
17004,1480,2025-01-12 19:23:00,36,C,C,Subscriber
17005,1213,2025-01-12 19:24:00,58,D,E,Subscriber
17006,1107,2025-01-12 19:25:00,23,E,D,Subscriber
17007,1164,2025-01-12 19:26:00,9,C,B,Subscriber
17008,1972,2025-01-12 19:27:00,7,E,D,Subscriber
17009,1602,2025-01-12 19:28:00,32,A,C,Subscriber
17010,1703,2025-01-12 19:29:00,30,A,D,Customer
17011,1334,2025-01-12 19:30:00,27,D,A,Customer
17012,1085,2025-01-12 19:31:00,34,E,E,Subscriber
17013,1733,2025-01-12 19:32:00,12,E,B,Customer
17014,1874,2025-01-12 19:33:00,40,D,B,Subscriber
17015,1423,2025-01-12 19:34:00,33,C,E,Subscriber
17016,1612,2025-01-12 19:35:00,17,D,E,Subscriber
17017,1737,2025-01-12 19:36:00,29,A,A,Customer
17018,1363,2025-01-12 19:37:00,26,E,A,Customer
17019,1059,2025-01-12 19:38:00,50,B,B,Customer
17020,1481,2025-01-12 19:39:00,37,B,D,Subscriber
17021,1249,2025-01-12 19:40:00,41,A,E,Subscriber
17022,1559,2025-01-12 19:41:00,57,E,A,Customer
17023,1116,2025-01-12 19:42:00,11,E,A,Customer
17024,1738,2025-01-12 19:43:00,27,D,A,Subscriber
17025,1873,2025-01-12 19:44:00,10,C,D,Subscriber
17026,1914,2025-01-12 19:45:00,19,D,B,Subscriber
17027,1967,2025-01-12 19:46:00,19,B,B,Customer
17028,1998,2025-01-12 19:47:00,44,E,A,Customer
17029,1544,2025-01-12 19:48:00,38,C,D,Customer
17030,1043,2025-01-12 19:49:00,18,D,D,Customer
17031,1508,2025-01-12 19:50:00,33,C,B,Customer
17032,1987,2025-01-12 19:51:00,20,B,E,Subscriber
17033,1164,2025-01-12 19:52:00,33,C,A,Subscriber
17034,1367,2025-01-12 19:53:00,27,E,D,Subscriber
17035,1856,2025-01-12 19:54:00,14,C,E,Customer
17036,1291,2025-01-12 19:55:00,51,C,C,Customer
17037,1848,2025-01-12 19:56:00,59,D,A,Customer
17038,1855,2025-01-12 19:57:00,8,C,C,Customer
17039,1916,2025-01-12 19:58:00,16,C,B,Customer
17040,1897,2025-01-12 19:59:00,46,B,B,Subscriber
17041,1798,2025-01-12 20:00:00,38,C,B,Customer
17042,1875,2025-01-12 20:01:00,8,D,D,Customer
17043,1736,2025-01-12 20:02:00,24,D,D,Subscriber
17044,1285,2025-01-12 20:03:00,32,E,E,Customer
17045,1203,2025-01-12 20:04:00,32,B,C,Customer
17046,1683,2025-01-12 20:05:00,10,A,B,Subscriber
17047,1523,2025-01-12 20:06:00,18,E,B,Subscriber
17048,1818,2025-01-12 20:07:00,59,C,D,Customer
17049,1120,2025-01-12 20:08:00,39,B,D,Subscriber
17050,1944,2025-01-12 20:09:00,51,E,D,Subscriber
17051,1755,2025-01-12 20:10:00,5,D,A,Subscriber
17052,1663,2025-01-12 20:11:00,23,B,C,Subscriber
17053,1663,2025-01-12 20:12:00,5,B,C,Customer
17054,1187,2025-01-12 20:13:00,17,C,A,Subscriber
17055,1906,2025-01-12 20:14:00,12,B,B,Subscriber
17056,1012,2025-01-12 20:15:00,22,B,E,Subscriber
17057,1602,2025-01-12 20:16:00,58,A,E,Subscriber
17058,1199,2025-01-12 20:17:00,39,C,B,Subscriber
17059,1585,2025-01-12 20:18:00,27,B,E,Customer
17060,1767,2025-01-12 20:19:00,54,B,D,Customer
17061,1455,2025-01-12 20:20:00,56,A,C,Subscriber
17062,1447,2025-01-12 20:21:00,30,A,D,Subscriber
17063,1787,2025-01-12 20:22:00,45,D,E,Subscriber
17064,1839,2025-01-12 20:23:00,42,C,E,Customer
17065,1840,2025-01-12 20:24:00,24,A,C,Subscriber
17066,1070,2025-01-12 20:25:00,6,B,D,Subscriber
17067,1589,2025-01-12 20:26:00,30,A,C,Subscriber
17068,1795,2025-01-12 20:27:00,40,E,E,Customer
17069,1129,2025-01-12 20:28:00,29,D,C,Subscriber
17070,1888,2025-01-12 20:29:00,34,D,C,Subscriber
17071,1042,2025-01-12 20:30:00,22,C,E,Customer
17072,1519,2025-01-12 20:31:00,11,D,C,Customer
17073,1012,2025-01-12 20:32:00,31,C,D,Subscriber
17074,1724,2025-01-12 20:33:00,15,E,E,Customer
17075,1622,2025-01-12 20:34:00,41,B,C,Subscriber
17076,1987,2025-01-12 20:35:00,12,E,B,Subscriber
17077,1802,2025-01-12 20:36:00,15,C,D,Subscriber
17078,1534,2025-01-12 20:37:00,28,C,D,Subscriber
17079,1301,2025-01-12 20:38:00,34,C,D,Subscriber
17080,1765,2025-01-12 20:39:00,34,B,A,Subscriber
17081,1526,2025-01-12 20:40:00,56,C,E,Customer
17082,1641,2025-01-12 20:41:00,56,E,A,Subscriber
17083,1572,2025-01-12 20:42:00,19,B,C,Customer
17084,1114,2025-01-12 20:43:00,39,E,E,Customer
17085,1459,2025-01-12 20:44:00,43,B,D,Subscriber
17086,1831,2025-01-12 20:45:00,28,C,D,Subscriber
17087,1504,2025-01-12 20:46:00,12,B,D,Subscriber
17088,1307,2025-01-12 20:47:00,47,A,D,Subscriber
17089,1931,2025-01-12 20:48:00,46,E,C,Customer
17090,1962,2025-01-12 20:49:00,24,A,B,Subscriber
17091,1324,2025-01-12 20:50:00,45,A,E,Subscriber
17092,1578,2025-01-12 20:51:00,51,C,B,Customer
17093,1760,2025-01-12 20:52:00,30,C,E,Subscriber
17094,1174,2025-01-12 20:53:00,56,A,D,Subscriber
17095,1850,2025-01-12 20:54:00,28,B,A,Subscriber
17096,1513,2025-01-12 20:55:00,26,C,C,Customer
17097,1171,2025-01-12 20:56:00,9,E,E,Subscriber
17098,1996,2025-01-12 20:57:00,19,A,D,Customer
17099,1959,2025-01-12 20:58:00,40,E,A,Subscriber
17100,1501,2025-01-12 20:59:00,41,E,D,Subscriber
17101,1976,2025-01-12 21:00:00,33,E,C,Customer
17102,1333,2025-01-12 21:01:00,19,A,A,Subscriber
17103,1283,2025-01-12 21:02:00,31,D,E,Subscriber
17104,1474,2025-01-12 21:03:00,53,C,E,Subscriber
17105,1053,2025-01-12 21:04:00,59,E,E,Customer
17106,1457,2025-01-12 21:05:00,12,A,E,Customer
17107,1578,2025-01-12 21:06:00,33,D,A,Subscriber
17108,1419,2025-01-12 21:07:00,23,A,C,Subscriber
17109,1613,2025-01-12 21:08:00,35,C,A,Customer
17110,1631,2025-01-12 21:09:00,13,A,E,Subscriber
17111,1702,2025-01-12 21:10:00,14,B,C,Customer
17112,1408,2025-01-12 21:11:00,41,B,B,Subscriber
17113,1981,2025-01-12 21:12:00,14,E,B,Customer
17114,1303,2025-01-12 21:13:00,58,A,A,Subscriber
17115,1934,2025-01-12 21:14:00,37,A,E,Customer
17116,1558,2025-01-12 21:15:00,29,E,B,Subscriber
17117,1221,2025-01-12 21:16:00,58,E,B,Subscriber
17118,1532,2025-01-12 21:17:00,8,D,D,Customer
17119,1157,2025-01-12 21:18:00,57,A,D,Customer
17120,1347,2025-01-12 21:19:00,9,C,C,Subscriber
17121,1158,2025-01-12 21:20:00,27,C,C,Subscriber
17122,1888,2025-01-12 21:21:00,43,C,E,Customer
17123,1883,2025-01-12 21:22:00,59,E,B,Subscriber
17124,1921,2025-01-12 21:23:00,9,E,A,Subscriber
17125,1234,2025-01-12 21:24:00,56,E,A,Subscriber
17126,1661,2025-01-12 21:25:00,12,C,D,Customer
17127,1404,2025-01-12 21:26:00,21,D,C,Customer
17128,1256,2025-01-12 21:27:00,5,B,E,Customer
17129,1676,2025-01-12 21:28:00,58,A,D,Customer
17130,1588,2025-01-12 21:29:00,54,B,D,Customer
17131,1596,2025-01-12 21:30:00,16,A,E,Subscriber
17132,1557,2025-01-12 21:31:00,39,E,E,Subscriber
17133,1904,2025-01-12 21:32:00,56,C,B,Subscriber
17134,1912,2025-01-12 21:33:00,18,B,E,Customer
17135,1046,2025-01-12 21:34:00,52,E,E,Subscriber
17136,1212,2025-01-12 21:35:00,22,A,D,Customer
17137,1478,2025-01-12 21:36:00,14,B,D,Subscriber
17138,1486,2025-01-12 21:37:00,59,B,A,Subscriber
17139,1570,2025-01-12 21:38:00,19,B,A,Subscriber
17140,1565,2025-01-12 21:39:00,46,B,A,Customer
17141,1341,2025-01-12 21:40:00,37,B,E,Customer
17142,1523,2025-01-12 21:41:00,23,E,B,Subscriber
17143,1703,2025-01-12 21:42:00,38,A,D,Customer
17144,1502,2025-01-12 21:43:00,49,A,C,Customer
17145,1005,2025-01-12 21:44:00,29,D,B,Subscriber
17146,1820,2025-01-12 21:45:00,20,C,C,Customer
17147,1143,2025-01-12 21:46:00,12,B,E,Customer
17148,1857,2025-01-12 21:47:00,39,A,C,Subscriber
17149,1260,2025-01-12 21:48:00,25,C,A,Customer
17150,1584,2025-01-12 21:49:00,23,C,D,Subscriber
17151,1685,2025-01-12 21:50:00,50,E,B,Subscriber
17152,1231,2025-01-12 21:51:00,15,B,A,Customer
17153,1269,2025-01-12 21:52:00,48,D,D,Subscriber
17154,1939,2025-01-12 21:53:00,15,C,A,Subscriber
17155,1446,2025-01-12 21:54:00,15,E,B,Subscriber
17156,1873,2025-01-12 21:55:00,26,B,E,Customer
17157,1221,2025-01-12 21:56:00,25,A,C,Subscriber
17158,1051,2025-01-12 21:57:00,31,D,E,Subscriber
17159,1115,2025-01-12 21:58:00,22,B,C,Customer
17160,1537,2025-01-12 21:59:00,46,E,C,Subscriber
17161,1564,2025-01-12 22:00:00,52,E,B,Subscriber
17162,1876,2025-01-12 22:01:00,44,E,B,Customer
17163,1540,2025-01-12 22:02:00,42,E,E,Subscriber
17164,1018,2025-01-12 22:03:00,34,E,D,Customer
17165,1814,2025-01-12 22:04:00,55,D,D,Subscriber
17166,1391,2025-01-12 22:05:00,49,C,E,Customer
17167,1790,2025-01-12 22:06:00,51,C,C,Subscriber
17168,1628,2025-01-12 22:07:00,49,A,B,Customer
17169,1617,2025-01-12 22:08:00,37,C,E,Customer
17170,1418,2025-01-12 22:09:00,25,E,D,Customer
17171,1990,2025-01-12 22:10:00,6,C,C,Subscriber
17172,1308,2025-01-12 22:11:00,17,C,D,Customer
17173,1738,2025-01-12 22:12:00,6,E,C,Customer
17174,1863,2025-01-12 22:13:00,47,D,D,Subscriber
17175,1185,2025-01-12 22:14:00,49,E,A,Subscriber
17176,1260,2025-01-12 22:15:00,35,C,C,Customer
17177,1527,2025-01-12 22:16:00,14,C,C,Subscriber
17178,1272,2025-01-12 22:17:00,27,A,C,Customer
17179,1159,2025-01-12 22:18:00,26,E,A,Customer
17180,1869,2025-01-12 22:19:00,51,A,A,Customer
17181,1761,2025-01-12 22:20:00,33,A,D,Customer
17182,1223,2025-01-12 22:21:00,37,B,B,Customer
17183,1255,2025-01-12 22:22:00,35,A,D,Subscriber
17184,1179,2025-01-12 22:23:00,18,C,C,Customer
17185,1019,2025-01-12 22:24:00,14,C,C,Subscriber
17186,1623,2025-01-12 22:25:00,22,B,D,Customer
17187,1631,2025-01-12 22:26:00,15,B,E,Customer
17188,1705,2025-01-12 22:27:00,43,E,B,Customer
17189,1467,2025-01-12 22:28:00,51,B,A,Customer
17190,1622,2025-01-12 22:29:00,7,D,B,Subscriber
17191,1209,2025-01-12 22:30:00,6,C,E,Customer
17192,1512,2025-01-12 22:31:00,58,C,D,Subscriber
17193,1057,2025-01-12 22:32:00,12,B,D,Subscriber
17194,1092,2025-01-12 22:33:00,35,B,C,Subscriber
17195,1220,2025-01-12 22:34:00,12,C,D,Customer
17196,1722,2025-01-12 22:35:00,47,B,E,Subscriber
17197,1939,2025-01-12 22:36:00,52,E,D,Subscriber
17198,1231,2025-01-12 22:37:00,6,B,D,Customer
17199,1773,2025-01-12 22:38:00,26,B,E,Customer
17200,1363,2025-01-12 22:39:00,9,E,A,Customer
17201,1614,2025-01-12 22:40:00,11,E,B,Customer
17202,1561,2025-01-12 22:41:00,24,E,D,Customer
17203,1373,2025-01-12 22:42:00,32,C,B,Customer
17204,1621,2025-01-12 22:43:00,17,B,B,Subscriber
17205,1455,2025-01-12 22:44:00,6,E,C,Subscriber
17206,1087,2025-01-12 22:45:00,36,E,A,Subscriber
17207,1019,2025-01-12 22:46:00,30,C,B,Customer
17208,1013,2025-01-12 22:47:00,7,D,C,Subscriber
17209,1132,2025-01-12 22:48:00,45,B,E,Subscriber
17210,1936,2025-01-12 22:49:00,46,D,E,Customer
17211,1807,2025-01-12 22:50:00,17,D,E,Customer
17212,1033,2025-01-12 22:51:00,25,E,E,Customer
17213,1891,2025-01-12 22:52:00,49,C,E,Customer
17214,1207,2025-01-12 22:53:00,41,B,C,Subscriber
17215,1812,2025-01-12 22:54:00,27,B,A,Customer
17216,1198,2025-01-12 22:55:00,11,B,A,Subscriber
17217,1591,2025-01-12 22:56:00,21,D,C,Subscriber
17218,1582,2025-01-12 22:57:00,32,A,C,Subscriber
17219,1154,2025-01-12 22:58:00,51,C,D,Customer
17220,1589,2025-01-12 22:59:00,34,A,B,Subscriber
17221,1077,2025-01-12 23:00:00,9,D,E,Subscriber
17222,1171,2025-01-12 23:01:00,28,E,B,Subscriber
17223,1288,2025-01-12 23:02:00,11,A,D,Customer
17224,1544,2025-01-12 23:03:00,38,A,A,Subscriber
17225,1811,2025-01-12 23:04:00,54,C,E,Subscriber
17226,1787,2025-01-12 23:05:00,46,D,A,Customer
17227,1878,2025-01-12 23:06:00,37,C,C,Subscriber
17228,1419,2025-01-12 23:07:00,31,E,B,Subscriber
17229,1006,2025-01-12 23:08:00,18,B,A,Subscriber
17230,1159,2025-01-12 23:09:00,23,D,D,Customer
17231,1239,2025-01-12 23:10:00,52,E,A,Subscriber
17232,1962,2025-01-12 23:11:00,55,E,E,Customer
17233,1422,2025-01-12 23:12:00,42,A,E,Customer
17234,1988,2025-01-12 23:13:00,16,C,B,Customer
17235,1535,2025-01-12 23:14:00,7,A,C,Customer
17236,1725,2025-01-12 23:15:00,11,A,E,Subscriber
17237,1069,2025-01-12 23:16:00,39,B,D,Customer
17238,1879,2025-01-12 23:17:00,29,C,B,Subscriber
17239,1215,2025-01-12 23:18:00,53,B,E,Customer
17240,1103,2025-01-12 23:19:00,19,E,D,Customer
17241,1726,2025-01-12 23:20:00,23,B,A,Subscriber
17242,1053,2025-01-12 23:21:00,23,E,D,Customer
17243,1805,2025-01-12 23:22:00,27,A,B,Customer
17244,1329,2025-01-12 23:23:00,15,B,E,Subscriber
17245,1847,2025-01-12 23:24:00,25,C,C,Subscriber
17246,1202,2025-01-12 23:25:00,56,B,C,Customer
17247,1287,2025-01-12 23:26:00,38,E,D,Customer
17248,1044,2025-01-12 23:27:00,43,D,D,Customer
17249,1828,2025-01-12 23:28:00,55,C,D,Subscriber
17250,1197,2025-01-12 23:29:00,11,E,E,Customer
17251,1215,2025-01-12 23:30:00,46,D,C,Subscriber
17252,1480,2025-01-12 23:31:00,48,C,C,Customer
17253,1308,2025-01-12 23:32:00,59,D,B,Subscriber
17254,1895,2025-01-12 23:33:00,31,A,B,Subscriber
17255,1434,2025-01-12 23:34:00,54,A,A,Customer
17256,1331,2025-01-12 23:35:00,27,B,E,Customer
17257,1695,2025-01-12 23:36:00,42,B,D,Subscriber
17258,1026,2025-01-12 23:37:00,24,B,B,Subscriber
17259,1165,2025-01-12 23:38:00,31,B,A,Customer
17260,1317,2025-01-12 23:39:00,57,D,A,Subscriber
17261,1273,2025-01-12 23:40:00,12,C,C,Customer
17262,1382,2025-01-12 23:41:00,41,C,E,Customer
17263,1364,2025-01-12 23:42:00,7,B,E,Subscriber
17264,1102,2025-01-12 23:43:00,6,A,D,Customer
17265,1959,2025-01-12 23:44:00,26,E,E,Customer
17266,1502,2025-01-12 23:45:00,10,B,D,Subscriber
17267,1844,2025-01-12 23:46:00,43,B,E,Customer
17268,1372,2025-01-12 23:47:00,44,A,C,Subscriber
17269,1615,2025-01-12 23:48:00,40,E,A,Subscriber
17270,1925,2025-01-12 23:49:00,48,D,E,Customer
17271,1244,2025-01-12 23:50:00,28,D,E,Customer
17272,1816,2025-01-12 23:51:00,16,E,C,Subscriber
17273,1168,2025-01-12 23:52:00,21,E,B,Subscriber
17274,1627,2025-01-12 23:53:00,26,D,D,Customer
17275,1652,2025-01-12 23:54:00,58,B,B,Customer
17276,1417,2025-01-12 23:55:00,23,B,A,Subscriber
17277,1355,2025-01-12 23:56:00,13,A,B,Customer
17278,1477,2025-01-12 23:57:00,16,E,A,Customer
17279,1124,2025-01-12 23:58:00,36,B,D,Customer
17280,1536,2025-01-12 23:59:00,57,B,C,Customer
17281,1705,2025-01-13 00:00:00,35,A,A,Customer
17282,1895,2025-01-13 00:01:00,21,E,D,Customer
17283,1611,2025-01-13 00:02:00,27,A,C,Customer
17284,1401,2025-01-13 00:03:00,14,A,B,Subscriber
17285,1516,2025-01-13 00:04:00,34,D,B,Subscriber
17286,1530,2025-01-13 00:05:00,23,A,A,Subscriber
17287,1681,2025-01-13 00:06:00,30,E,E,Customer
17288,1785,2025-01-13 00:07:00,30,B,E,Subscriber
17289,1253,2025-01-13 00:08:00,15,B,C,Customer
17290,1120,2025-01-13 00:09:00,24,D,B,Customer
17291,1031,2025-01-13 00:10:00,58,E,D,Customer
17292,1660,2025-01-13 00:11:00,49,B,C,Subscriber
17293,1777,2025-01-13 00:12:00,8,A,A,Subscriber
17294,1036,2025-01-13 00:13:00,51,C,A,Subscriber
17295,1688,2025-01-13 00:14:00,16,C,C,Customer
17296,1341,2025-01-13 00:15:00,29,C,D,Subscriber
17297,1012,2025-01-13 00:16:00,14,C,B,Customer
17298,1182,2025-01-13 00:17:00,26,A,B,Customer
17299,1656,2025-01-13 00:18:00,11,B,D,Customer
17300,1264,2025-01-13 00:19:00,28,D,B,Subscriber
17301,1087,2025-01-13 00:20:00,6,A,E,Customer
17302,1939,2025-01-13 00:21:00,36,B,E,Customer
17303,1461,2025-01-13 00:22:00,25,E,D,Customer
17304,1045,2025-01-13 00:23:00,11,B,E,Customer
17305,1391,2025-01-13 00:24:00,12,B,C,Subscriber
